Virginia Department Of Education,,,,,,,,
State Fiscal Stabilization Fund Indicator (C)(12) Report,,,,,,,,
2015 FGI cohort year (students entering high school in  2011),,,,,,,,
Colonial Heights City (106),Colonial Heights High (0040),Hispanic,<,<,<,,<,<
Colonial Heights City (106),Colonial Heights High (0040),White,85,57,67,,54,64
Colonial Heights City (106),Colonial Heights High (0040),2 or More,10,9,90,,9,90
Colonial Heights City (106),Colonial Heights High (0040),Economically Disadvantaged,25,17,68,,17,68
Colonial Heights City (106),Colonial Heights High (0040),Students with Disabilities,<,<,<,,<,<
Covington City (107),Covington High (0350),All Students,26,16,62,,16,62
Covington City (107),Covington High (0350),Female,15,9,60,,9,60
Covington City (107),Covington High (0350),Male,11,7,64,,7,64
Covington City (107),Covington High (0350),Black,<,<,<,,<,<
Covington City (107),Covington High (0350),Hispanic,<,<,<,,<,<
Covington City (107),Covington High (0350),White,19,12,63,,12,63
Covington City (107),Covington High (0350),2 or More,<,<,<,,<,<
Covington City (107),Covington High (0350),Economically Disadvantaged,11,6,55,,6,55
Covington City (107),Covington High (0350),Students with Disabilities,<,<,<,,<,<
Craig County (023),Craig County High (0011),All Students,26,18,69,,17,65
Craig County (023),Craig County High (0011),Female,15,12,80,,11,73
Craig County (023),Craig County High (0011),Male,11,6,55,,6,55
Craig County (023),Craig County High (0011),White,26,18,69,,17,65
Craig County (023),Craig County High (0011),Economically Disadvantaged,<,<,<,,<,<
Craig County (023),Craig County High (0011),Students with Disabilities,<,<,<,,<,<
Culpeper County (024),Culpeper County High (0480),All Students,117,66,56,,60,51
Culpeper County (024),Culpeper County High (0480),Female,54,31,57,,29,54
Culpeper County (024),Culpeper County High (0480),Male,63,35,56,,31,49
Culpeper County (024),Culpeper County High (0480),Black,11,4,36,,4,36
Culpeper County (024),Culpeper County High (0480),Hispanic,12,6,50,,3,25
Culpeper County (024),Culpeper County High (0480),White,88,51,58,,48,55
Culpeper County (024),Culpeper County High (0480),2 or More,<,<,<,,<,<
Culpeper County (024),Culpeper County High (0480),Economically Disadvantaged,21,10,48,,6,29
Culpeper County (024),Culpeper County High (0480),Students with Disabilities,<,<,<,,<,<
Culpeper County (024),Eastern View High (0050),All Students,131,78,60,,75,57
Culpeper County (024),Eastern View High (0050),Female,79,49,62,,46,58
Culpeper County (024),Eastern View High (0050),Male,52,29,56,,29,56
Culpeper County (024),Eastern View High (0050),Black,21,11,52,,11,52
Culpeper County (024),Eastern View High (0050),Hispanic,11,6,55,,5,45
Culpeper County (024),Eastern View High (0050),Native Hawaiian,<,<,<,,<,<
Culpeper County (024),Eastern View High (0050),White,94,58,62,,56,60
Culpeper County (024),Eastern View High (0050),2 or More,<,<,<,,<,<
Culpeper County (024),Eastern View High (0050),Economically Disadvantaged,36,22,61,,21,58
Culpeper County (024),Eastern View High (0050),Students with Disabilities,<,<,<,,<,<
Cumberland County (025),Cumberland High (0151),All Students,58,38,66,,31,53
Cumberland County (025),Cumberland High (0151),Female,29,18,62,,15,52
Cumberland County (025),Cumberland High (0151),Male,29,20,69,,16,55
Cumberland County (025),Cumberland High (0151),Black,20,10,50,,7,35
Cumberland County (025),Cumberland High (0151),Hispanic,<,<,<,,<,<
Cumberland County (025),Cumberland High (0151),White,33,23,70,,19,58
Cumberland County (025),Cumberland High (0151),2 or More,<,<,<,,<,<
Cumberland County (025),Cumberland High (0151),Economically Disadvantaged,24,12,50,,7,29
Cumberland County (025),Cumberland High (0151),Students with Disabilities,<,<,<,,<,<
Danville City (108),Galileo Magnet High (1374),All Students,33,19,58,,19,58
Danville City (108),Galileo Magnet High (1374),Female,23,12,52,,12,52
Danville City (108),Galileo Magnet High (1374),Male,10,7,70,,7,70
Danville City (108),Galileo Magnet High (1374),Asian,<,<,<,,<,<
Danville City (108),Galileo Magnet High (1374),Black,<,<,<,,<,<
Danville City (108),Galileo Magnet High (1374),Hispanic,<,<,<,,<,<
Danville City (108),Galileo Magnet High (1374),Native Hawaiian,<,<,<,,<,<
Danville City (108),Galileo Magnet High (1374),White,18,10,56,,10,56
Danville City (108),Galileo Magnet High (1374),2 or More,<,<,<,,<,<
Danville City (108),Galileo Magnet High (1374),Economically Disadvantaged,19,7,37,,7,37
Danville City (108),Galileo Magnet High (1374),Students with Disabilities,<,<,<,,<,<
Danville City (108),George Washington High (0210),All Students,168,96,57,,86,51
Danville City (108),George Washington High (0210),Female,91,56,62,,49,54
Danville City (108),George Washington High (0210),Male,77,40,52,,37,48
Danville City (108),George Washington High (0210),Asian,<,<,<,,<,<
Danville City (108),George Washington High (0210),Black,103,47,46,,42,41
Danville City (108),George Washington High (0210),Hispanic,11,6,55,,5,45
Danville City (108),George Washington High (0210),Native Hawaiian,<,<,<,,<,<
Danville City (108),George Washington High (0210),White,47,37,79,,33,70
Danville City (108),George Washington High (0210),2 or More,<,<,<,,<,<
Danville City (108),George Washington High (0210),Economically Disadvantaged,86,37,43,,32,37
Danville City (108),George Washington High (0210),Limited English Proficient Students,<,<,<,,<,<
Danville City (108),George Washington High (0210),Students with Disabilities,13,2,15,,2,15
Danville City (108),John M. Langston Focus (0139),All Students,<,<,<,,<,<
Danville City (108),John M. Langston Focus (0139),Female,<,<,<,,<,<
Danville City (108),John M. Langston Focus (0139),Male,<,<,<,,<,<
Danville City (108),John M. Langston Focus (0139),Black,<,<,<,,<,<
Danville City (108),John M. Langston Focus (0139),Economically Disadvantaged,<,<,<,,<,<
Danville City (108),John M. Langston Focus (0139),Students with Disabilities,<,<,<,,<,<
Department of Juvenile Justice (917),Yvonne B. Miller High School (0101),All Students,15,1,7,,1,7
Department of Juvenile Justice (917),Yvonne B. Miller High School (0101),Male,15,1,7,,1,7
Department of Juvenile Justice (917),Yvonne B. Miller High School (0101),Black,<,<,<,,<,<
Department of Juvenile Justice (917),Yvonne B. Miller High School (0101),White,<,<,<,,<,<
Department of Juvenile Justice (917),Yvonne B. Miller High School (0101),Economically Disadvantaged,12,1,8,,1,8
Department of Juvenile Justice (917),Yvonne B. Miller High School (0101),Students with Disabilities,<,<,<,,<,<
Dickenson County (026),Clintwood High (0271),All Students,36,21,58,,18,50
Dickenson County (026),Clintwood High (0271),Female,20,13,65,,10,50
Dickenson County (026),Clintwood High (0271),Male,16,8,50,,8,50
Dickenson County (026),Clintwood High (0271),White,36,21,58,,18,50
Dickenson County (026),Clintwood High (0271),Economically Disadvantaged,14,5,36,,4,29
Dickenson County (026),Clintwood High (0271),Students with Disabilities,<,<,<,,<,<
Dickenson County (026),Haysi High (0120),All Students,17,14,82,,14,82
Dickenson County (026),Haysi High (0120),Female,12,10,83,,10,83
Dickenson County (026),Haysi High (0120),Male,<,<,<,,<,<
Dickenson County (026),Haysi High (0120),White,17,14,82,,14,82
Dickenson County (026),Haysi High (0120),Economically Disadvantaged,<,<,<,,<,<
Dickenson County (026),Ridgeview High (0275),All Students,<,<,<,,<,<
Dickenson County (026),Ridgeview High (0275),Female,<,<,<,,<,<
Dickenson County (026),Ridgeview High (0275),White,<,<,<,,<,<
Dinwiddie County (027),Dinwiddie County High (0500),All Students,139,85,61,,80,58
Dinwiddie County (027),Dinwiddie County High (0500),Female,86,56,65,,52,60
Dinwiddie County (027),Dinwiddie County High (0500),Male,53,29,55,,28,53
Dinwiddie County (027),Dinwiddie County High (0500),American Indian,<,<,<,,<,<
Dinwiddie County (027),Dinwiddie County High (0500),Black,56,30,54,,29,52
Dinwiddie County (027),Dinwiddie County High (0500),Hispanic,<,<,<,,<,<
Dinwiddie County (027),Dinwiddie County High (0500),White,70,47,67,,43,61
Dinwiddie County (027),Dinwiddie County High (0500),2 or More,<,<,<,,<,<
Dinwiddie County (027),Dinwiddie County High (0500),Economically Disadvantaged,39,17,44,,16,41
Dinwiddie County (027),Dinwiddie County High (0500),Students with Disabilities,<,<,<,,<,<
Essex County (028),Essex High (0010),All Students,53,36,68,,34,64
Essex County (028),Essex High (0010),Female,35,22,63,,21,60
Essex County (028),Essex High (0010),Male,18,14,78,,13,72
Essex County (028),Essex High (0010),Asian,<,<,<,,<,<
Essex County (028),Essex High (0010),Black,20,8,40,,7,35
Essex County (028),Essex High (0010),Hispanic,<,<,<,,<,<
Essex County (028),Essex High (0010),White,25,22,88,,21,84
Essex County (028),Essex High (0010),2 or More,<,<,<,,<,<
Essex County (028),Essex High (0010),Economically Disadvantaged,23,15,65,,15,65
Essex County (028),Essex High (0010),Students with Disabilities,<,<,<,,<,<
Fairfax County (029),Annandale High (0660),All Students,316,199,63,,199,63
Fairfax County (029),Annandale High (0660),Female,178,121,68,,121,68
Fairfax County (029),Annandale High (0660),Male,138,78,57,,78,57
Fairfax County (029),Annandale High (0660),Asian,89,58,65,,58,65
Fairfax County (029),Annandale High (0660),Black,58,40,69,,40,69
Fairfax County (029),Annandale High (0660),Hispanic,91,49,54,,49,54
Fairfax County (029),Annandale High (0660),White,64,43,67,,43,67
Fairfax County (029),Annandale High (0660),2 or More,14,9,64,,9,64
Fairfax County (029),Annandale High (0660),Economically Disadvantaged,141,82,58,,82,58
Fairfax County (029),Annandale High (0660),Limited English Proficient Students,10,5,50,,5,50
Fairfax County (029),Annandale High (0660),Students with Disabilities,34,9,26,,9,26
Fairfax County (029),Bryant High (2201),All Students,18,3,17,,2,11
Fairfax County (029),Bryant High (2201),Female,12,2,17,,1,8
Fairfax County (029),Bryant High (2201),Male,<,<,<,,<,<
Fairfax County (029),Bryant High (2201),Asian,<,<,<,,<,<
Fairfax County (029),Bryant High (2201),Black,<,<,<,,<,<
Fairfax County (029),Bryant High (2201),Hispanic,<,<,<,,<,<
Fairfax County (029),Bryant High (2201),White,<,<,<,,<,<
Fairfax County (029),Bryant High (2201),Economically Disadvantaged,<,<,<,,<,<
Fairfax County (029),Bryant High (2201),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),Centreville High (0200),All Students,430,334,78,,333,77
Fairfax County (029),Centreville High (0200),Female,224,181,81,,180,80
Fairfax County (029),Centreville High (0200),Male,206,153,74,,153,74
Fairfax County (029),Centreville High (0200),Asian,162,134,83,,134,83
Fairfax County (029),Centreville High (0200),Black,31,18,58,,18,58
Fairfax County (029),Centreville High (0200),Hispanic,45,26,58,,26,58
Fairfax County (029),Centreville High (0200),Native Hawaiian,<,<,<,,<,<
Fairfax County (029),Centreville High (0200),White,174,142,82,,141,81
Fairfax County (029),Centreville High (0200),2 or More,17,13,76,,13,76
Fairfax County (029),Centreville High (0200),Economically Disadvantaged,80,51,64,,51,64
Fairfax County (029),Centreville High (0200),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),Centreville High (0200),Students with Disabilities,31,15,48,,15,48
Fairfax County (029),Chantilly High (0131),All Students,491,366,75,,364,74
Fairfax County (029),Chantilly High (0131),Female,238,187,79,,186,78
Fairfax County (029),Chantilly High (0131),Male,253,179,71,,178,70
Fairfax County (029),Chantilly High (0131),American Indian,<,<,<,,<,<
Fairfax County (029),Chantilly High (0131),Asian,147,121,82,,120,82
Fairfax County (029),Chantilly High (0131),Black,27,18,67,,17,63
Fairfax County (029),Chantilly High (0131),Hispanic,48,27,56,,27,56
Fairfax County (029),Chantilly High (0131),Native Hawaiian,<,<,<,,<,<
Fairfax County (029),Chantilly High (0131),White,245,183,75,,183,75
Fairfax County (029),Chantilly High (0131),2 or More,22,16,73,,16,73
Fairfax County (029),Chantilly High (0131),Economically Disadvantaged,67,41,61,,40,60
Fairfax County (029),Chantilly High (0131),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),Chantilly High (0131),Students with Disabilities,50,17,34,,16,32
Fairfax County (029),Djj Or Fairfax/Falls Church Community Sv (....,All Students,<,<,<,,<,<
Fairfax County (029),Djj Or Fairfax/Falls Church Community Sv (....,Male,<,<,<,,<,<
Fairfax County (029),Djj Or Fairfax/Falls Church Community Sv (....,Black,<,<,<,,<,<
Fairfax County (029),Edison High (1270),All Students,258,151,59,,151,59
Fairfax County (029),Edison High (1270),Female,137,82,60,,82,60
Fairfax County (029),Edison High (1270),Male,121,69,57,,69,57
Fairfax County (029),Edison High (1270),Asian,40,29,73,,29,73
Fairfax County (029),Edison High (1270),Black,43,22,51,,22,51
Fairfax County (029),Edison High (1270),Hispanic,71,32,45,,32,45
Fairfax County (029),Edison High (1270),White,91,61,67,,61,67
Fairfax County (029),Edison High (1270),2 or More,13,7,54,,7,54
Fairfax County (029),Edison High (1270),Economically Disadvantaged,84,40,48,,40,48
Fairfax County (029),Edison High (1270),Limited English Proficient Students,12,5,42,,5,42
Fairfax County (029),Edison High (1270),Students with Disabilities,17,4,24,,4,24
Fairfax County (029),Fairfax County Adult High (0190),All Students,<,<,<,,<,<
Fairfax County (029),Fairfax County Adult High (0190),Female,<,<,<,,<,<
Fairfax County (029),Fairfax County Adult High (0190),Male,<,<,<,,<,<
Fairfax County (029),Fairfax County Adult High (0190),Asian,<,<,<,,<,<
Fairfax County (029),Fairfax County Adult High (0190),Hispanic,<,<,<,,<,<
Fairfax County (029),Fairfax County Adult High (0190),White,<,<,<,,<,<
Fairfax County (029),Fairfax County Adult High (0190),2 or More,<,<,<,,<,<
Fairfax County (029),Fairfax High (0020),All Students,506,355,70,,354,70
Fairfax County (029),Fairfax High (0020),Female,252,191,76,,190,75
Fairfax County (029),Fairfax High (0020),Male,254,164,65,,164,65
Fairfax County (029),Fairfax High (0020),Asian,158,130,82,,129,82
Fairfax County (029),Fairfax High (0020),Black,45,25,56,,25,56
Fairfax County (029),Fairfax High (0020),Hispanic,76,38,50,,38,50
Fairfax County (029),Fairfax High (0020),White,201,146,73,,146,73
Fairfax County (029),Fairfax High (0020),2 or More,26,16,62,,16,62
Fairfax County (029),Fairfax High (0020),Economically Disadvantaged,111,69,62,,68,61
Fairfax County (029),Fairfax High (0020),Limited English Proficient Students,11,3,27,,3,27
Fairfax County (029),Fairfax High (0020),Students with Disabilities,43,14,33,,14,33
Fairfax County (029),Falls Church High (1100),All Students,212,141,67,,135,64
Fairfax County (029),Falls Church High (1100),Female,100,67,67,,64,64
Fairfax County (029),Falls Church High (1100),Male,112,74,66,,71,63
Fairfax County (029),Falls Church High (1100),Asian,68,54,79,,52,76
Fairfax County (029),Falls Church High (1100),Black,13,8,62,,7,54
Fairfax County (029),Falls Church High (1100),Hispanic,73,36,49,,35,48
Fairfax County (029),Falls Church High (1100),White,51,39,76,,38,75
Fairfax County (029),Falls Church High (1100),2 or More,<,<,<,,<,<
Fairfax County (029),Falls Church High (1100),Economically Disadvantaged,88,53,60,,51,58
Fairfax County (029),Falls Church High (1100),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),Falls Church High (1100),Students with Disabilities,25,6,24,,6,24
Fairfax County (029),Hayfield Secondary (1800),All Students,303,193,64,,192,63
Fairfax County (029),Hayfield Secondary (1800),Female,158,108,68,,107,68
Fairfax County (029),Hayfield Secondary (1800),Male,145,85,59,,85,59
Fairfax County (029),Hayfield Secondary (1800),American Indian,<,<,<,,<,<
Fairfax County (029),Hayfield Secondary (1800),Asian,61,46,75,,46,75
Fairfax County (029),Hayfield Secondary (1800),Black,79,42,53,,42,53
Fairfax County (029),Hayfield Secondary (1800),Hispanic,64,39,61,,39,61
Fairfax County (029),Hayfield Secondary (1800),Native Hawaiian,<,<,<,,<,<
Fairfax County (029),Hayfield Secondary (1800),White,86,58,67,,57,66
Fairfax County (029),Hayfield Secondary (1800),2 or More,11,6,55,,6,55
Fairfax County (029),Hayfield Secondary (1800),Economically Disadvantaged,89,58,65,,58,65
Fairfax County (029),Hayfield Secondary (1800),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),Hayfield Secondary (1800),Students with Disabilities,31,8,26,,7,23
Fairfax County (029),Herndon High (0032),All Students,302,199,66,,197,65
Fairfax County (029),Herndon High (0032),Female,147,104,71,,102,69
Fairfax County (029),Herndon High (0032),Male,155,95,61,,95,61
Fairfax County (029),Herndon High (0032),American Indian,<,<,<,,<,<
Fairfax County (029),Herndon High (0032),Asian,52,43,83,,42,81
Fairfax County (029),Herndon High (0032),Black,27,16,59,,16,59
Fairfax County (029),Herndon High (0032),Hispanic,57,23,40,,23,40
Fairfax County (029),Herndon High (0032),White,155,109,70,,108,70
Fairfax County (029),Herndon High (0032),2 or More,<,<,<,,<,<
Fairfax County (029),Herndon High (0032),Economically Disadvantaged,70,32,46,,32,46
Fairfax County (029),Herndon High (0032),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),Herndon High (0032),Students with Disabilities,36,11,31,,10,28
Fairfax County (029),Justice High (1070),All Students,210,135,64,,130,62
Fairfax County (029),Justice High (1070),Female,104,73,70,,71,68
Fairfax County (029),Justice High (1070),Male,106,62,58,,59,56
Fairfax County (029),Justice High (1070),Asian,44,30,68,,30,68
Fairfax County (029),Justice High (1070),Black,35,20,57,,18,51
Fairfax County (029),Justice High (1070),Hispanic,58,28,48,,27,47
Fairfax County (029),Justice High (1070),White,69,56,81,,54,78
Fairfax County (029),Justice High (1070),2 or More,<,<,<,,<,<
Fairfax County (029),Justice High (1070),Economically Disadvantaged,107,62,58,,58,54
Fairfax County (029),Justice High (1070),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),Justice High (1070),Students with Disabilities,16,2,13,,2,13
Fairfax County (029),Lake Braddock Secondary (0090),All Students,423,302,71,,301,71
Fairfax County (029),Lake Braddock Secondary (0090),Female,181,137,76,,136,75
Fairfax County (029),Lake Braddock Secondary (0090),Male,242,165,68,,165,68
Fairfax County (029),Lake Braddock Secondary (0090),American Indian,<,<,<,,<,<
Fairfax County (029),Lake Braddock Secondary (0090),Asian,90,73,81,,73,81
Fairfax County (029),Lake Braddock Secondary (0090),Black,23,18,78,,18,78
Fairfax County (029),Lake Braddock Secondary (0090),Hispanic,80,47,59,,47,59
Fairfax County (029),Lake Braddock Secondary (0090),Native Hawaiian,<,<,<,,<,<
Fairfax County (029),Lake Braddock Secondary (0090),White,211,151,72,,150,71
Fairfax County (029),Lake Braddock Secondary (0090),2 or More,16,11,69,,11,69
Fairfax County (029),Lake Braddock Secondary (0090),Economically Disadvantaged,84,53,63,,53,63
Fairfax County (029),Lake Braddock Secondary (0090),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),Lake Braddock Secondary (0090),Students with Disabilities,43,19,44,,19,44
Fairfax County (029),Langley High (1460),All Students,260,192,74,,191,73
Fairfax County (029),Langley High (1460),Female,139,103,74,,102,73
Fairfax County (029),Langley High (1460),Male,121,89,74,,89,74
Fairfax County (029),Langley High (1460),Asian,62,52,84,,52,84
Fairfax County (029),Langley High (1460),Black,<,<,<,,<,<
Fairfax County (029),Langley High (1460),Hispanic,12,6,50,,6,50
Fairfax County (029),Langley High (1460),White,176,126,72,,125,71
Fairfax County (029),Langley High (1460),2 or More,<,<,<,,<,<
Fairfax County (029),Langley High (1460),Economically Disadvantaged,<,<,<,,<,<
Fairfax County (029),Langley High (1460),Students with Disabilities,14,2,14,,2,14
Fairfax County (029),Lee High (1020),All Students,281,179,64,,179,64
Fairfax County (029),Lee High (1020),Female,151,98,65,,98,65
Fairfax County (029),Lee High (1020),Male,130,81,62,,81,62
Fairfax County (029),Lee High (1020),Asian,105,74,70,,74,70
Fairfax County (029),Lee High (1020),Black,33,20,61,,20,61
Fairfax County (029),Lee High (1020),Hispanic,60,29,48,,29,48
Fairfax County (029),Lee High (1020),White,71,50,70,,50,70
Fairfax County (029),Lee High (1020),2 or More,12,6,50,,6,50
Fairfax County (029),Lee High (1020),Economically Disadvantaged,122,73,60,,73,60
Fairfax County (029),Lee High (1020),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),Lee High (1020),Students with Disabilities,16,6,38,,6,38
Fairfax County (029),Madison High (1060),All Students,309,234,76,,231,75
Fairfax County (029),Madison High (1060),Female,145,123,85,,122,84
Fairfax County (029),Madison High (1060),Male,164,111,68,,109,66
Fairfax County (029),Madison High (1060),American Indian,<,<,<,,<,<
Fairfax County (029),Madison High (1060),Asian,43,35,81,,35,81
Fairfax County (029),Madison High (1060),Black,<,<,<,,<,<
Fairfax County (029),Madison High (1060),Hispanic,26,16,62,,16,62
Fairfax County (029),Madison High (1060),White,217,166,76,,165,76
Fairfax County (029),Madison High (1060),2 or More,17,13,76,,12,71
Fairfax County (029),Madison High (1060),Economically Disadvantaged,18,10,56,,10,56
Fairfax County (029),Madison High (1060),Students with Disabilities,40,18,45,,18,45
Fairfax County (029),Marshall High (1290),All Students,251,186,74,,182,73
Fairfax County (029),Marshall High (1290),Female,120,94,78,,91,76
Fairfax County (029),Marshall High (1290),Male,131,92,70,,91,69
Fairfax County (029),Marshall High (1290),Asian,44,35,80,,35,80
Fairfax County (029),Marshall High (1290),Black,10,8,80,,8,80
Fairfax County (029),Marshall High (1290),Hispanic,33,19,58,,18,55
Fairfax County (029),Marshall High (1290),White,150,113,75,,110,73
Fairfax County (029),Marshall High (1290),2 or More,14,11,79,,11,79
Fairfax County (029),Marshall High (1290),Economically Disadvantaged,30,17,57,,16,53
Fairfax County (029),Marshall High (1290),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),Marshall High (1290),Students with Disabilities,19,10,53,,10,53
Fairfax County (029),Mclean High (0790),All Students,285,222,78,,222,78
Fairfax County (029),Mclean High (0790),Female,139,113,81,,113,81
Fairfax County (029),Mclean High (0790),Male,146,109,75,,109,75
Fairfax County (029),Mclean High (0790),Asian,55,43,78,,43,78
Fairfax County (029),Mclean High (0790),Black,<,<,<,,<,<
Fairfax County (029),Mclean High (0790),Hispanic,30,20,67,,20,67
Fairfax County (029),Mclean High (0790),White,177,145,82,,145,82
Fairfax County (029),Mclean High (0790),2 or More,14,9,64,,9,64
Fairfax County (029),Mclean High (0790),Economically Disadvantaged,17,12,71,,12,71
Fairfax County (029),Mclean High (0790),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),Mclean High (0790),Students with Disabilities,20,11,55,,11,55
Fairfax County (029),Mount Vernon High (0420),All Students,220,123,56,,121,55
Fairfax County (029),Mount Vernon High (0420),Female,114,70,61,,68,60
Fairfax County (029),Mount Vernon High (0420),Male,106,53,50,,53,50
Fairfax County (029),Mount Vernon High (0420),Asian,20,14,70,,14,70
Fairfax County (029),Mount Vernon High (0420),Black,72,38,53,,38,53
Fairfax County (029),Mount Vernon High (0420),Hispanic,56,26,46,,25,45
Fairfax County (029),Mount Vernon High (0420),Native Hawaiian,<,<,<,,<,<
Fairfax County (029),Mount Vernon High (0420),White,57,38,67,,38,67
Fairfax County (029),Mount Vernon High (0420),2 or More,14,7,50,,6,43
Fairfax County (029),Mount Vernon High (0420),Economically Disadvantaged,97,43,44,,43,44
Fairfax County (029),Mount Vernon High (0420),Limited English Proficient Students,10,2,20,,2,20
Fairfax County (029),Mount Vernon High (0420),Students with Disabilities,24,4,17,,4,17
Fairfax County (029),Mountain View High (2211),All Students,42,7,17,,7,17
Fairfax County (029),Mountain View High (2211),Female,23,3,13,,3,13
Fairfax County (029),Mountain View High (2211),Male,19,4,21,,4,21
Fairfax County (029),Mountain View High (2211),Asian,<,<,<,,<,<
Fairfax County (029),Mountain View High (2211),Black,<,<,<,,<,<
Fairfax County (029),Mountain View High (2211),Hispanic,17,2,12,,2,12
Fairfax County (029),Mountain View High (2211),White,12,2,17,,2,17
Fairfax County (029),Mountain View High (2211),Economically Disadvantaged,16,1,6,,1,6
Fairfax County (029),Mountain View High (2211),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),Mountain View High (2211),Students with Disabilities,<,<,<,,<,<
Fairfax County (029),Oakton High (1710),All Students,361,274,76,,273,76
Fairfax County (029),Oakton High (1710),Female,165,138,84,,137,83
Fairfax County (029),Oakton High (1710),Male,196,136,69,,136,69
Fairfax County (029),Oakton High (1710),American Indian,<,<,<,,<,<
Fairfax County (029),Oakton High (1710),Asian,91,79,87,,79,87
Fairfax County (029),Oakton High (1710),Black,19,10,53,,10,53
Fairfax County (029),Oakton High (1710),Hispanic,23,10,43,,10,43
Fairfax County (029),Oakton High (1710),Native Hawaiian,<,<,<,,<,<
Fairfax County (029),Oakton High (1710),White,212,164,77,,163,77
Fairfax County (029),Oakton High (1710),2 or More,13,8,62,,8,62
Fairfax County (029),Oakton High (1710),Economically Disadvantaged,33,22,67,,22,67
Fairfax County (029),Oakton High (1710),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),Oakton High (1710),Students with Disabilities,35,14,40,,14,40
Fairfax County (029),Robinson Secondary (1960),All Students,528,386,73,,386,73
Fairfax County (029),Robinson Secondary (1960),Female,267,207,78,,207,78
Fairfax County (029),Robinson Secondary (1960),Male,261,179,69,,179,69
Fairfax County (029),Robinson Secondary (1960),American Indian,<,<,<,,<,<
Fairfax County (029),Robinson Secondary (1960),Asian,107,84,79,,84,79
Fairfax County (029),Robinson Secondary (1960),Black,23,17,74,,17,74
Fairfax County (029),Robinson Secondary (1960),Hispanic,72,48,67,,48,67
Fairfax County (029),Robinson Secondary (1960),Native Hawaiian,<,<,<,,<,<
Fairfax County (029),Robinson Secondary (1960),White,310,224,72,,224,72
Fairfax County (029),Robinson Secondary (1960),2 or More,14,11,79,,11,79
Fairfax County (029),Robinson Secondary (1960),Economically Disadvantaged,59,37,63,,37,63
Fairfax County (029),Robinson Secondary (1960),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),Robinson Secondary (1960),Students with Disabilities,43,16,37,,16,37
Fairfax County (029),South County High (2241),All Students,345,237,69,,237,69
Fairfax County (029),South County High (2241),Female,166,119,72,,119,72
Fairfax County (029),South County High (2241),Male,179,118,66,,118,66
Fairfax County (029),South County High (2241),American Indian,<,<,<,,<,<
Fairfax County (029),South County High (2241),Asian,72,47,65,,47,65
Fairfax County (029),South County High (2241),Black,51,31,61,,31,61
Fairfax County (029),South County High (2241),Hispanic,35,17,49,,17,49
Fairfax County (029),South County High (2241),White,168,129,77,,129,77
Fairfax County (029),South County High (2241),2 or More,18,12,67,,12,67
Fairfax County (029),South County High (2241),Economically Disadvantaged,62,35,56,,35,56
Fairfax County (029),South County High (2241),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),South County High (2241),Students with Disabilities,43,12,28,,12,28
Fairfax County (029),South Lakes High (1990),All Students,365,264,72,,255,70
Fairfax County (029),South Lakes High (1990),Female,199,148,74,,142,71
Fairfax County (029),South Lakes High (1990),Male,166,116,70,,113,68
Fairfax County (029),South Lakes High (1990),American Indian,<,<,<,,<,<
Fairfax County (029),South Lakes High (1990),Asian,48,39,81,,37,77
Fairfax County (029),South Lakes High (1990),Black,37,19,51,,18,49
Fairfax County (029),South Lakes High (1990),Hispanic,63,36,57,,35,56
Fairfax County (029),South Lakes High (1990),White,195,156,80,,153,78
Fairfax County (029),South Lakes High (1990),2 or More,21,13,62,,11,52
Fairfax County (029),South Lakes High (1990),Economically Disadvantaged,70,37,53,,34,49
Fairfax County (029),South Lakes High (1990),Limited English Proficient Students,<,<,<,,<,<
Fairfax County (029),South Lakes High (1990),Students with Disabilities,37,15,41,,15,41
Fairfax County (029),Thomas Jefferson High For Science And Te....,All Students,203,185,91,,185,91
Fairfax County (029),Thomas Jefferson High For Science And Te....,Female,84,72,86,,72,86
Fairfax County (029),Thomas Jefferson High For Science And Te....,Male,119,113,95,,113,95
Fairfax County (029),Thomas Jefferson High For Science And Te....,Asian,121,111,92,,111,92
Fairfax County (029),Thomas Jefferson High For Science And Te....,Black,<,<,<,,<,<
Fairfax County (029),Thomas Jefferson High For Science And Te....,Hispanic,<,<,<,,<,<
Fairfax County (029),Thomas Jefferson High For Science And Te....,White,69,65,94,,65,94
Fairfax County (029),Thomas Jefferson High For Science And Te....,2 or More,<,<,<,,<,<
Fairfax County (029),Thomas Jefferson High For Science And Te....,Economically Disadvantaged,<,<,<,,<,<
